date,id,episode,episodes_on_id,kind,severity,basis,severity_end,basis_end,first_tick,last_tick,n_ticks,lifetime_min,impact_leg,impact_leg_first,n_legs,self_scored,has_plans,late_min,quality,scorable,late_15,impact_trip,mut_kind,mut_severity,mut_basis,mut_impact_leg,mut_n_legs,mut_impact_at
2026-08-08,late_cascade:29559,1,1,late_cascade,critical,clock_only,critical,clock_only,15:03,15:09,3,6,29559,29559,1,1,0,11.4,ok,1,0,return,0,0,0,0,0,0
2026-08-08,overlap:31157:28524,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,15:12,16:51,34,99,28524,28524,2,0,1,-7.3,ok,1,0,arrival,0,0,0,0,0,1
2026-08-08,overrun:20407,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,15:15,15:36,8,21,20407,20407,1,1,1,-21.7,ok,1,0,arrival,0,0,0,0,0,0
2026-08-08,flight_change:31590,2,3,flight_change,critical,flight,warning,flight,15:18,15:39,8,21,31590,27091,1,1,1,-30.0,ok,1,0,return,0,1,0,1,1,1
2026-08-08,overlap:31297:31590,1,2,overlap,critical,recorded_pickup,critical,recorded_pickup,15:18,15:39,8,21,31590,31590,2,0,1,-30.0,ok,1,0,return,0,0,0,0,0,0
2026-08-08,late_cascade:23645,1,1,late_cascade,critical,clock_only,critical,clock_only,15:27,15:33,3,6,23645,23645,1,1,0,,none,0,,arrival,0,0,0,0,0,0
2026-08-08,overlap:26138:31484,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,15:30,16:12,15,42,31484,31484,2,0,1,-5.4,ok,1,0,return,0,0,0,0,0,0
2026-08-08,late_cascade:32608,1,1,late_cascade,critical,clock_only,critical,clock_only,15:33,15:33,1,0,33373,33373,2,0,1,24.9,ok,1,1,return,0,0,0,0,0,0
2026-08-08,flight_change:27091,1,1,flight_change,critical,flight,critical,flight,15:42,15:42,1,0,31590,31590,2,0,0,-30.0,ok,1,0,return,0,0,0,0,0,0
2026-08-08,flight_change:31590,3,3,flight_change,warning,flight,warning,flight,15:45,16:36,18,51,31590,31590,1,1,1,-30.0,ok,1,0,return,0,0,0,0,0,0
2026-08-08,overlap:31297:31590,2,2,overlap,critical,recorded_pickup,critical,recorded_pickup,15:45,15:57,5,12,31590,31590,2,0,0,-30.0,ok,1,0,return,0,0,0,0,0,0
2026-08-08,late_cascade:31590,1,1,late_cascade,critical,clock_only,critical,clock_only,16:06,16:36,11,30,27091,27091,2,0,1,89.7,ok,1,1,arrival,0,0,0,0,0,0
2026-08-08,late_cascade:33373,1,1,late_cascade,critical,clock_only,critical,clock_only,16:48,16:54,3,6,30751,30751,2,0,1,69.4,ok,1,1,arrival,0,0,0,0,0,0
2026-08-08,overlap:33373:30751,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,16:57,17:06,4,9,30751,30751,2,0,1,69.4,ok,1,1,arrival,0,0,0,0,0,0
2026-08-08,late_cascade:27091,1,1,late_cascade,watch,clock_only,watch,clock_only,17:36,17:42,3,6,27091,27091,1,1,0,89.7,ok,1,1,arrival,0,0,0,0,0,0
2026-08-08,late_cascade:30751,1,1,late_cascade,critical,clock_only,critical,clock_only,17:45,18:15,11,30,30751,30751,1,1,0,69.4,ok,1,1,arrival,0,0,0,0,0,0
2026-08-08,overrun:24623,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,18:12,18:33,8,21,24623,24623,1,1,1,0.3,ok,1,0,arrival,0,0,0,0,0,0
2026-08-08,late_cascade:32860,1,1,late_cascade,critical,clock_only,watch,clock_only,21:09,23:00,38,111,32860,32860,1,1,0,174.6,ok,1,1,arrival,0,1,0,0,0,0
2026-08-09,flight_change:21971,1,1,flight_change,critical,flight,critical,flight,06:00,11:00,101,300,30944,30944,2,0,1,13.6,ok,1,0,arrival,0,0,0,0,0,0
2026-08-09,flight_change:23022,1,1,flight_change,warning,flight,warning,flight,06:00,09:48,77,228,23022,23022,1,1,0,19.6,ok,1,1,cruise,0,0,0,0,0,0
2026-08-09,flight_change:27143,1,2,flight_change,critical,flight,critical,flight,06:00,07:33,32,93,33398,33398,2,0,1,33.1,ok,1,1,return,0,0,0,0,0,0
2026-08-09,flight_change:29587,1,2,flight_change,critical,flight,critical,flight,06:00,08:48,57,168,29617,29617,2,0,0,-26.8,ok,1,0,return,0,0,0,0,0,0
2026-08-09,flight_change:30138,1,1,flight_change,critical,flight,critical,flight,06:00,08:48,57,168,25932,25932,2,0,1,36.0,ok,1,1,cruise,0,0,0,0,0,0
2026-08-09,flight_change:31470,1,1,flight_change,critical,flight,critical,flight,06:00,19:00,261,780,30381,30381,2,0,1,-22.1,ok,1,0,arrival,0,0,0,0,0,0
2026-08-09,flight_change:32939,1,1,flight_change,critical,flight,critical,flight,06:00,08:15,46,135,31710,31710,2,0,0,107.6,ok,1,1,arrival,0,0,0,0,0,0
2026-08-09,overlap:28554:25934,1,1,overlap,critical,clock_only,critical,recorded_pickup,06:00,10:27,90,267,25934,25934,2,0,1,8.7,ok,1,0,cruise,0,0,1,0,0,0
2026-08-09,overlap:29740:27282,1,1,overlap,critical,clock_only,critical,recorded_pickup,06:00,08:57,60,177,27282,27282,2,0,1,-2.0,ok,1,0,return,0,0,1,0,0,0
2026-08-09,overlap:30917:31740,1,1,overlap,critical,clock_only,critical,recorded_pickup,06:00,07:27,30,87,31740,31740,2,0,1,-1.7,ok,1,0,return,0,0,1,0,0,0
2026-08-09,overlap:32962:31254,1,1,overlap,critical,clock_only,critical,clock_only,06:00,09:15,66,195,31254,31254,2,0,1,-9.2,ok,1,0,return,0,0,0,0,0,0
2026-08-09,unassigned:30555,1,1,unassigned,warning,clock_only,warning,clock_only,06:00,06:21,8,21,30555,30555,1,1,0,-3.3,ok,1,0,return,0,0,0,0,0,0
2026-08-09,overlap:32320:31295,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,06:27,07:27,21,60,31295,31295,2,0,0,-40.1,ok,1,0,return,0,0,0,0,0,0
2026-08-09,late_cascade:30917,1,1,late_cascade,critical,clock_only,critical,clock_only,06:33,06:48,6,15,31740,31740,2,0,1,-1.7,ok,1,0,return,0,0,0,0,0,0
2026-08-09,late_cascade:31570,1,1,late_cascade,critical,clock_only,critical,clock_only,06:51,06:57,3,6,29262,29262,2,0,1,44.8,ok,1,1,cruise,0,0,0,0,0,0
2026-08-09,overlap:31570:29262,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,07:00,08:12,25,72,29262,29262,2,0,1,44.8,ok,1,1,cruise,0,0,0,0,0,0
2026-08-09,unassigned:32929,1,3,unassigned,warning,clock_only,warning,clock_only,07:15,07:45,11,30,32929,32929,1,1,0,,none,0,,arrival,0,0,0,0,0,0
2026-08-09,overlap:31431:33398,1,2,overlap,critical,clock_only,critical,clock_only,07:36,07:39,2,3,33398,33398,2,0,1,33.1,ok,1,1,return,0,0,0,0,0,0
2026-08-09,flight_change:27143,2,2,flight_change,critical,flight,critical,flight,07:42,07:42,1,0,33398,33398,2,0,1,33.1,ok,1,1,return,0,0,0,0,0,0
2026-08-09,overlap:31431:33398,2,2,overlap,critical,clock_only,critical,recorded_pickup,07:45,12:57,105,312,33398,33398,2,0,1,33.1,ok,1,1,return,0,0,1,0,0,0
2026-08-09,late_cascade:33363,1,1,late_cascade,critical,clock_only,critical,clock_only,08:03,08:42,14,39,33363,33363,1,1,0,,none,0,,cruise,0,0,0,0,0,0
2026-08-09,unassigned:32929,2,3,unassigned,critical,clock_only,critical,clock_only,08:09,09:42,32,93,32929,32929,1,1,1,,none,0,,arrival,0,0,0,0,0,0
2026-08-09,late_cascade:27708,1,1,late_cascade,critical,clock_only,critical,clock_only,08:12,08:18,3,6,28558,28558,2,0,1,-22.3,ok,1,0,return,0,0,0,0,0,0
2026-08-09,late_cascade:29262,1,1,late_cascade,critical,clock_only,critical,clock_only,08:18,08:39,8,21,29262,29262,1,1,0,44.8,ok,1,1,cruise,0,0,0,0,0,0
2026-08-09,late_cascade:33421,1,1,late_cascade,critical,clock_only,critical,clock_only,08:21,08:39,7,18,29969,29969,2,0,1,-3.1,ok,1,0,other,0,0,0,0,0,0
2026-08-09,overlap:27708:28558,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,08:21,09:09,17,48,28558,28558,2,0,1,-22.3,ok,1,0,return,0,0,0,0,0,0
2026-08-09,unassigned:24382,1,1,unassigned,warning,clock_only,warning,clock_only,08:27,08:30,2,3,24382,24382,1,1,0,,none,0,,cruise,0,0,0,0,0,0
2026-08-09,overlap:29262:32272,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,08:42,09:24,15,42,32272,32272,2,0,0,60.9,ok,1,1,arrival,0,0,0,0,0,0
2026-08-09,overlap:33421:29969,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,08:42,08:57,6,15,29969,29969,2,0,1,-3.1,ok,1,0,other,0,0,0,0,0,0
2026-08-09,overlap:30138:25932,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,08:51,09:57,23,66,25932,25932,2,0,1,36.0,ok,1,1,cruise,0,0,0,0,0,0
2026-08-09,late_cascade:28296,1,1,late_cascade,watch,clock_only,watch,clock_only,09:18,09:24,3,6,28296,28296,1,1,0,-19.0,ok,1,0,return,0,0,0,0,0,0
2026-08-09,overlap:28296:31836,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,09:27,10:27,21,60,31836,31836,2,0,0,-9.0,ok,1,0,return,0,0,0,0,0,0
2026-08-09,overrun:28296,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,09:27,09:27,1,0,28296,28296,1,1,0,-19.0,ok,1,0,return,0,0,0,0,0,0
2026-08-09,late_cascade:23022,1,1,late_cascade,critical,clock_only,critical,clock_only,09:42,09:48,3,6,26136,26136,2,0,1,23.7,ok,1,1,arrival,0,0,0,0,0,0
2026-08-09,unassigned:32929,3,3,unassigned,watch,clock_only,watch,clock_only,09:48,10:27,14,39,32929,32929,1,1,0,,none,0,,arrival,0,0,0,0,0,0
2026-08-09,overlap:23022:26136,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,09:51,11:21,31,90,26136,26136,2,0,1,23.7,ok,1,1,arrival,0,0,0,0,0,0
2026-08-09,flight_change:25934,1,1,flight_change,critical,flight,critical,flight,10:00,10:36,13,36,25932,25932,2,0,1,36.0,ok,1,1,cruise,0,0,0,0,0,0
2026-08-09,unassigned:33376,1,1,unassigned,warning,clock_only,warning,clock_only,10:00,10:00,1,0,33376,33376,1,1,0,-33.1,ok,1,0,return,0,0,0,0,0,0
2026-08-09,late_cascade:32272,1,1,late_cascade,critical,clock_only,critical,clock_only,10:06,10:27,8,21,32272,32272,1,1,0,60.9,ok,1,1,arrival,0,0,0,0,0,0
2026-08-09,unassigned:33542,1,1,unassigned,critical,clock_only,critical,clock_only,10:18,10:18,1,0,33542,33542,1,1,1,62.5,ok,1,1,arrival,0,0,0,0,0,0
2026-08-09,flight_change:33542,1,1,flight_change,critical,flight,critical,flight,10:21,10:51,11,30,32939,32939,2,0,1,,none,0,,arrival,0,0,0,0,0,0
2026-08-09,late_cascade:25934,1,1,late_cascade,critical,clock_only,critical,clock_only,10:33,10:36,2,3,25932,25932,2,0,1,36.0,ok,1,1,cruise,0,0,0,0,0,0
2026-08-09,overlap:25934:25932,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,10:39,10:48,4,9,25932,25932,2,0,1,36.0,ok,1,1,cruise,0,0,0,0,0,0
2026-08-09,late_cascade:33542,1,1,late_cascade,critical,clock_only,critical,clock_only,10:45,11:00,6,15,33542,32939,1,1,1,62.5,ok,1,1,arrival,0,0,0,1,1,1
2026-08-09,late_cascade:25932,1,1,late_cascade,critical,clock_only,critical,clock_only,10:54,11:00,3,6,25932,25932,1,1,0,36.0,ok,1,1,cruise,0,0,0,0,0,0
2026-08-09,overlap:21971:30944,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,11:03,12:00,20,57,30944,30944,2,0,1,13.6,ok,1,0,arrival,0,0,0,0,0,2
2026-08-09,late_cascade:25183,1,1,late_cascade,watch,clock_only,watch,clock_only,11:06,11:06,1,0,25183,25183,1,1,0,1.5,ok,1,0,arrival,0,0,0,0,0,0
2026-08-09,late_cascade:31836,1,1,late_cascade,watch,clock_only,watch,clock_only,11:18,11:39,8,21,31836,31836,1,1,0,-9.0,ok,1,0,return,0,0,0,0,0,0
2026-08-09,overrun:25932,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,11:27,11:45,7,18,25932,25932,1,1,1,36.0,ok,1,1,cruise,0,0,0,0,0,0
2026-08-09,overrun:33542,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,11:42,11:57,6,15,33542,33542,1,1,1,62.5,ok,1,1,arrival,0,0,0,0,0,0
2026-08-09,flight_change:29587,2,2,flight_change,critical,flight,critical,flight,11:48,11:48,1,0,29617,29617,2,0,1,-26.8,ok,1,0,return,0,0,0,0,0,0
2026-08-09,late_cascade:31431,1,1,late_cascade,critical,clock_only,critical,clock_only,12:03,12:12,4,9,33398,33398,2,0,1,33.1,ok,1,1,return,0,0,0,0,0,0
2026-08-09,flight_change:27694,1,1,flight_change,critical,flight,critical,flight,12:48,17:54,103,306,31770,31770,2,0,1,,none,0,,arrival,0,0,0,0,0,0
2026-08-09,unassigned:32256,1,2,unassigned,critical,clock_only,critical,clock_only,12:51,13:57,23,66,32256,32256,1,1,1,,none,0,,return,0,0,0,0,0,0
2026-08-09,late_cascade:33398,1,1,late_cascade,critical,clock_only,critical,clock_only,13:03,13:33,11,30,33491,33398,2,0,1,8.2,ok,1,0,arrival,0,0,0,1,1,1
2026-08-09,overlap:33398:33491,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,13:36,13:51,6,15,33491,33491,2,0,1,8.2,ok,1,0,arrival,0,0,0,0,0,1
2026-08-09,late_cascade:32478,1,1,late_cascade,critical,clock_only,watch,clock_only,13:39,14:39,21,60,32478,33214,1,1,1,115.2,ok,1,1,arrival,0,1,0,1,1,1
2026-08-09,unassigned:32256,2,2,unassigned,watch,clock_only,watch,clock_only,14:03,14:09,3,6,32256,32256,1,1,0,,none,0,,return,0,0,0,0,0,0
2026-08-09,flight_change:20538,1,1,flight_change,critical,flight,critical,flight,14:36,14:36,1,0,32890,32890,2,0,1,-2.9,ok,1,0,arrival,0,0,0,0,0,0
2026-08-09,late_cascade:20538,1,2,late_cascade,critical,clock_only,critical,clock_only,14:36,14:48,5,12,20538,32890,1,1,1,68.1,ok,1,1,arrival,0,0,0,1,1,1
2026-08-09,overlap:32478:33214,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,14:42,15:06,9,24,33214,33214,2,0,1,15.4,ok,1,1,arrival,0,0,0,0,0,1
2026-08-09,late_cascade:20538,2,2,late_cascade,watch,clock_only,watch,clock_only,15:15,15:33,7,18,20538,20538,1,1,0,68.1,ok,1,1,arrival,0,0,0,0,0,0
2026-08-09,overlap:33214:33362,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,16:21,16:57,13,36,33362,33362,2,0,1,49.2,ok,1,1,return,0,0,0,0,0,0
2026-08-09,overlap:32962:31173,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,16:36,17:42,23,66,31173,31173,2,0,1,-5.3,ok,1,0,return,0,0,0,0,0,0
2026-08-09,late_cascade:33362,1,1,late_cascade,watch,clock_only,watch,clock_only,17:48,17:48,1,0,33362,33362,1,1,0,49.2,ok,1,1,return,0,0,0,0,0,0
2026-08-09,late_cascade:31412,1,1,late_cascade,watch,clock_only,watch,clock_only,20:18,20:18,1,0,31412,31412,1,1,0,85.5,ok,1,1,cruise,0,0,0,0,0,0
2026-08-09,late_cascade:28443,1,1,late_cascade,watch,clock_only,watch,clock_only,20:48,21:21,12,33,28443,28443,1,1,0,30.3,ok,1,1,arrival,0,0,0,0,0,0
2026-08-10,flight_change:28518,1,2,flight_change,critical,flight,critical,flight,06:00,08:45,56,165,33302,33302,2,0,0,14.7,ok,1,0,arrival,0,0,0,0,0,0
2026-08-10,flight_change:29187,1,2,flight_change,critical,flight,warning,flight,06:00,10:39,94,279,29187,25293,1,1,0,2.5,ok,1,0,arrival,0,1,0,1,1,1
2026-08-10,flight_change:31152,1,1,flight_change,critical,flight,critical,flight,06:00,10:51,98,291,29191,29191,2,0,1,-6.9,ok,1,0,return,0,0,0,0,0,1
2026-08-10,overlap:23594:33007,1,1,overlap,critical,clock_only,critical,clock_only,06:00,11:21,108,321,33007,33007,2,0,1,-9.1,ok,1,0,return,0,0,0,0,0,0
2026-08-10,overlap:29845:29075,1,1,overlap,critical,clock_only,critical,clock_only,06:00,07:57,40,117,29075,29075,2,0,1,,none,0,,cruise,0,0,0,0,0,0
2026-08-10,overlap:30442:32161,1,1,overlap,critical,clock_only,critical,recorded_pickup,06:00,09:12,65,192,32161,32161,2,0,1,9.0,ok,1,0,return,0,0,1,0,0,0
2026-08-10,overlap:31322:32378,1,1,overlap,critical,clock_only,critical,clock_only,06:00,09:48,77,228,32378,32378,2,0,1,1.7,ok,1,0,cruise,0,0,0,0,0,0
2026-08-10,overlap:33253:20650,1,1,overlap,critical,clock_only,critical,recorded_pickup,06:00,11:57,120,357,20650,20650,2,0,1,11.4,ok,1,0,cruise,0,0,1,0,0,0
2026-08-10,overlap:27008:29534,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,06:03,07:12,24,69,29534,29534,2,0,0,30.3,ok,1,1,return,0,0,0,0,0,0
2026-08-10,late_cascade:29818,1,1,late_cascade,critical,clock_only,critical,clock_only,06:18,06:51,12,33,29818,29818,1,1,0,,none,0,,return,0,0,0,0,0,0
2026-08-10,unassigned:29540,1,1,unassigned,warning,clock_only,warning,clock_only,06:30,07:24,19,54,29540,29540,1,1,0,2.9,ok,1,0,cruise,0,0,0,0,0,0
2026-08-10,overlap:28086:19728,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,07:15,09:27,45,132,19728,19728,2,0,0,-7.4,ok,1,0,cruise,0,0,0,0,0,0
2026-08-10,late_cascade:33555,1,1,late_cascade,critical,clock_only,watch,clock_only,07:30,08:15,16,45,33555,33555,1,1,0,,none,0,,cruise,0,1,0,0,0,0
2026-08-10,overlap:31374:29796,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,07:30,08:45,26,75,29796,29796,2,0,0,-19.1,ok,1,0,cruise,0,0,0,0,0,0
2026-08-10,late_cascade:32989,1,1,late_cascade,critical,clock_only,critical,clock_only,07:42,07:42,1,0,32430,32430,2,0,1,4.9,ok,1,0,cruise,0,0,0,0,0,0
2026-08-10,overlap:32989:32430,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,07:45,08:57,25,72,32430,32430,2,0,1,4.9,ok,1,0,cruise,0,0,0,0,0,0
2026-08-10,late_cascade:30442,1,1,late_cascade,critical,clock_only,critical,clock_only,08:03,08:09,3,6,32161,32161,2,0,1,9.0,ok,1,0,return,0,0,0,0,0,0
2026-08-10,overrun:32989,1,1,overrun,critical,recorded_pickup,critical,recorded_pickup,08:06,08:09,2,3,32430,32430,2,0,1,4.9,ok,1,0,cruise,0,0,0,0,0,0
2026-08-10,flight_change:26836,1,1,flight_change,critical,flight,critical,flight,08:30,11:15,56,165,25293,25293,2,0,1,,none,0,,return,0,0,0,0,0,0
2026-08-10,late_cascade:31515,1,1,late_cascade,critical,clock_only,watch,clock_only,08:33,09:18,16,45,31515,31515,1,1,0,,none,0,,cruise,0,1,0,0,0,0
2026-08-10,flight_change:28518,2,2,flight_change,critical,flight,critical,flight,08:51,13:18,90,267,31152,33302,2,0,1,35.4,ok,1,1,other,0,0,0,1,0,1
2026-08-10,overlap:32161:32222,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,09:30,10:27,20,57,32222,32222,2,0,1,-2.9,ok,1,0,return,0,0,0,0,0,0
2026-08-10,unassigned:33668,1,3,unassigned,warning,clock_only,warning,clock_only,09:30,09:39,4,9,33668,33668,1,1,0,5.6,ok,1,0,return,0,0,0,0,0,0
2026-08-10,late_cascade:32430,1,1,late_cascade,watch,clock_only,watch,clock_only,09:48,09:54,3,6,32430,32430,1,1,0,4.9,ok,1,0,cruise,0,0,0,0,0,0
2026-08-10,unassigned:33668,2,3,unassigned,warning,clock_only,critical,clock_only,10:00,10:39,14,39,33668,33668,1,1,1,5.6,ok,1,0,return,0,1,0,0,0,0
2026-08-10,overrun:31795,1,1,overrun,warning,recorded_pickup,critical,recorded_pickup,10:15,10:33,7,18,20650,31795,3,0,1,11.4,ok,1,0,cruise,0,1,0,2,2,1
2026-08-10,late_cascade:17473,1,1,late_cascade,critical,clock_only,critical,clock_only,10:18,10:24,3,6,31526,31526,2,0,1,-2.5,ok,1,0,return,0,0,0,0,0,0
2026-08-10,overlap:17473:31526,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,10:27,10:57,11,30,31526,31526,2,0,1,-2.5,ok,1,0,return,0,0,0,0,0,0
2026-08-10,flight_change:33668,1,1,flight_change,critical,flight,critical,flight,10:42,10:48,3,6,28621,28621,2,0,1,-12.7,ok,1,0,return,0,0,0,0,0,0
2026-08-10,late_cascade:26852,1,1,late_cascade,critical,clock_only,critical,clock_only,10:42,11:03,8,21,25215,31873,3,0,1,-15.5,ok,1,0,return,0,0,0,1,1,0
2026-08-10,overlap:32430:33668,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,10:42,10:48,3,6,33668,33668,2,0,0,5.6,ok,1,0,return,0,0,0,0,0,0
2026-08-10,unassigned:29187,1,1,unassigned,critical,clock_only,critical,clock_only,10:42,10:48,3,6,29187,29187,1,1,1,2.5,ok,1,0,arrival,0,0,0,0,0,0
2026-08-10,overrun:19728,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,10:48,11:09,8,21,19728,19728,1,1,0,-7.4,ok,1,0,cruise,0,0,0,0,0,0
2026-08-10,flight_change:29187,2,2,flight_change,warning,flight,warning,flight,10:51,11:15,9,24,29187,29187,1,1,0,2.5,ok,1,0,arrival,0,0,0,0,0,0
2026-08-10,unassigned:33668,3,3,unassigned,critical,clock_only,critical,clock_only,10:51,10:57,3,6,33668,33668,1,1,1,5.6,ok,1,0,return,0,0,0,0,0,0
2026-08-10,late_cascade:26836,1,1,late_cascade,critical,clock_only,critical,clock_only,10:54,11:15,8,21,25293,25293,2,0,1,,none,0,,return,0,0,0,0,0,0
2026-08-10,unassigned:31152,1,1,unassigned,warning,clock_only,warning,clock_only,10:54,11:24,11,30,31152,31152,1,1,1,35.4,ok,1,1,other,0,0,0,0,0,0
2026-08-10,late_cascade:32222,1,1,late_cascade,critical,clock_only,critical,clock_only,11:03,11:09,3,6,32335,32335,2,0,1,-3.1,ok,1,0,arrival,0,0,0,0,0,0
2026-08-10,late_cascade:33253,1,1,late_cascade,critical,clock_only,critical,clock_only,11:06,11:09,2,3,20650,20650,2,0,1,11.4,ok,1,0,cruise,0,0,0,0,0,0
2026-08-10,overlap:32222:32335,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,11:12,11:18,3,6,32335,32335,2,0,1,-3.1,ok,1,0,arrival,0,0,0,0,0,0
2026-08-10,overlap:26836:25293,1,1,overlap,critical,clock_only,critical,clock_only,11:18,11:33,6,15,25293,25293,2,0,1,,none,0,,return,0,0,0,0,0,0
2026-08-10,late_cascade:32378,1,1,late_cascade,watch,clock_only,watch,clock_only,11:33,11:45,5,12,32378,32378,1,1,0,1.7,ok,1,0,cruise,0,0,0,0,0,0
2026-08-10,overlap:31526:28337,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,11:36,11:54,7,18,28337,28337,2,0,1,-22.3,ok,1,0,arrival,0,0,0,0,0,0
2026-08-10,late_cascade:25293,1,1,late_cascade,critical,clock_only,critical,clock_only,11:39,12:12,12,33,25293,25293,1,1,0,,none,0,,return,0,0,0,0,0,0
2026-08-10,overlap:32378:30196,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,11:48,13:21,32,93,30196,30196,2,0,1,2.1,ok,1,0,arrival,0,0,0,0,0,1
2026-08-10,unassigned:23820,1,1,unassigned,warning,clock_only,warning,clock_only,12:00,12:21,8,21,23820,23820,1,1,1,21.5,ok,1,1,return,0,0,0,0,0,0
2026-08-10,late_cascade:23592,1,1,late_cascade,critical,clock_only,critical,clock_only,12:03,12:09,3,6,29191,29191,2,0,1,-6.9,ok,1,0,return,0,0,0,0,0,0
2026-08-10,unassigned:33302,1,1,unassigned,warning,clock_only,warning,clock_only,12:03,12:36,12,33,33302,33302,1,1,1,14.7,ok,1,0,arrival,0,0,0,0,0,0
2026-08-10,flight_change:29191,1,1,flight_change,critical,flight,critical,flight,12:12,13:00,17,48,20579,20579,2,0,1,0.2,ok,1,0,return,0,0,0,0,0,0
2026-08-10,unassigned:28621,1,1,unassigned,critical,clock_only,critical,clock_only,12:27,12:39,5,12,28621,28621,1,1,1,-12.7,ok,1,0,return,0,0,0,0,0,0
2026-08-10,unassigned:33754,1,1,unassigned,warning,clock_only,critical,clock_only,12:36,13:39,22,63,33754,33754,1,1,1,7.9,ok,1,0,arrival,0,1,0,0,0,0
2026-08-10,overlap:29191:20579,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,13:03,13:57,19,54,20579,20579,2,0,1,0.2,ok,1,0,return,0,0,0,0,0,0
2026-08-10,overrun:24547,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,13:09,13:30,8,21,24547,24547,1,1,1,37.3,ok,1,1,arrival,0,0,0,0,0,0
2026-08-10,late_cascade:31235,1,1,late_cascade,critical,clock_only,critical,clock_only,13:24,13:24,1,0,31878,31878,2,0,1,,none,0,,return,0,0,0,0,0,0
2026-08-10,overlap:31235:31878,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,13:27,13:57,11,30,31878,31878,2,0,1,,none,0,,return,0,0,0,0,0,0
2026-08-10,late_cascade:22554,1,1,late_cascade,critical,clock_only,critical,clock_only,13:48,14:03,6,15,27859,27859,2,0,1,-16.6,ok,1,0,return,0,0,0,0,0,0
2026-08-10,late_cascade:31878,1,1,late_cascade,critical,clock_only,critical,clock_only,14:03,14:39,13,36,32129,31878,2,0,1,34.4,ok,1,1,arrival,0,0,0,1,1,1
2026-08-10,overlap:22554:27859,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,14:06,14:42,13,36,27859,27859,2,0,1,-16.6,ok,1,0,return,0,0,0,0,0,0
2026-08-10,overlap:27068:30137,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,14:06,15:12,23,66,30137,30137,2,0,1,-6.6,ok,1,0,return,0,0,0,0,0,0
2026-08-11,flight_change:20391,1,1,flight_change,critical,flight,critical,flight,06:00,10:45,96,285,33047,33047,2,0,1,-6.9,ok,1,0,arrival,0,0,0,0,0,1
2026-08-11,flight_change:24658,1,1,flight_change,critical,flight,critical,flight,06:00,06:21,8,21,31024,31024,2,0,0,0.3,ok,1,0,arrival,0,0,0,0,0,0
2026-08-11,flight_change:25390,1,1,flight_change,critical,flight,critical,flight,06:00,09:33,72,213,32139,32139,2,0,1,48.8,ok,1,1,return,0,0,0,0,0,0
2026-08-11,flight_change:25609,1,1,flight_change,critical,flight,critical,flight,06:00,09:57,80,237,26722,26722,2,0,0,-21.4,ok,1,0,return,0,0,0,0,0,1
2026-08-11,flight_change:25855,1,1,flight_change,critical,flight,critical,flight,06:00,08:00,41,120,32819,32819,2,0,1,5.0,ok,1,0,return,0,0,0,0,0,0
2026-08-11,flight_change:26849,1,2,flight_change,critical,flight,critical,flight,06:00,09:48,77,228,33445,32515,2,0,0,-29.2,ok,1,0,arrival,0,0,0,1,0,1
2026-08-11,flight_change:28231,1,1,flight_change,critical,flight,critical,flight,06:00,08:36,53,156,33413,33413,2,0,1,-31.9,ok,1,0,arrival,0,0,0,0,0,0
