date,tick,estimates,ms,cards,error
2026-08-14,10:30,masked,293,14,
2026-08-14,10:15,masked,397,13,
2026-08-14,10:00,masked,324,14,
2026-08-14,09:45,masked,382,14,
2026-08-14,09:30,masked,444,12,
2026-08-14,09:15,masked,440,15,
2026-08-14,09:00,masked,475,16,
2026-08-14,08:45,masked,271,20,
2026-08-14,08:30,masked,301,19,
2026-08-14,08:15,masked,380,17,
2026-08-14,08:00,masked,406,16,
2026-08-14,07:45,masked,314,15,
2026-08-14,07:30,masked,388,14,
2026-08-14,07:15,masked,523,14,
2026-08-14,07:00,masked,522,13,
2026-08-14,06:45,masked,453,14,
2026-08-14,06:30,masked,521,13,
2026-08-14,06:15,masked,531,15,
2026-08-14,06:00,masked,525,15,
2026-08-15,23:00,live,75,0,
2026-08-15,22:45,live,44,0,
2026-08-15,22:30,live,44,0,
2026-08-15,22:15,live,44,0,
2026-08-15,22:00,live,72,0,
2026-08-15,21:45,live,44,0,
2026-08-15,21:30,live,44,0,
2026-08-15,21:15,live,69,0,
2026-08-15,21:00,live,44,1,
2026-08-15,20:45,live,44,0,
2026-08-15,20:30,live,45,0,
2026-08-15,20:15,live,72,0,
2026-08-15,20:00,live,45,1,
2026-08-15,19:45,live,50,2,
2026-08-15,19:30,live,75,2,
2026-08-15,19:15,live,49,2,
2026-08-15,19:00,live,51,2,
2026-08-15,18:45,live,48,3,
2026-08-15,18:30,live,81,3,
2026-08-15,18:15,live,74,6,
2026-08-15,18:00,live,76,5,
2026-08-15,17:45,live,107,5,
2026-08-15,17:30,live,64,3,
2026-08-15,17:15,live,162,3,
2026-08-15,17:00,live,160,4,
2026-08-15,16:45,live,187,4,
2026-08-15,16:30,live,62,3,
2026-08-15,16:15,live,197,3,
2026-08-15,16:00,live,484,3,
2026-08-15,15:45,live,493,2,
2026-08-15,15:30,live,270,2,
2026-08-15,15:15,live,259,5,
2026-08-15,15:00,live,396,4,
2026-08-15,14:45,live,409,6,
2026-08-15,14:30,live,436,6,
2026-08-15,14:15,live,435,7,
2026-08-15,14:00,live,406,4,
2026-08-15,13:45,live,432,6,
2026-08-15,13:30,live,433,5,
2026-08-15,13:15,live,463,6,
2026-08-15,13:00,live,425,5,
2026-08-15,12:45,live,430,6,
2026-08-15,12:30,live,455,6,
2026-08-15,12:15,live,430,7,
2026-08-15,12:00,live,429,7,
2026-08-15,11:45,live,509,8,
2026-08-15,11:30,live,441,8,
2026-08-15,11:15,live,485,10,
2026-08-15,11:00,live,184,12,
2026-08-15,10:45,live,130,12,
2026-08-15,10:30,live,379,11,
2026-08-15,10:15,live,372,10,
2026-08-15,10:00,live,110,12,
2026-08-15,09:45,live,328,13,
2026-08-15,09:30,live,383,13,
2026-08-15,09:15,live,500,14,
2026-08-15,09:00,live,524,13,
2026-08-15,08:45,live,188,14,
2026-08-15,08:30,live,326,12,
2026-08-15,08:15,live,258,14,
2026-08-15,08:00,live,709,11,
2026-08-15,07:45,live,495,12,
2026-08-15,07:30,live,720,10,
2026-08-15,07:15,live,480,12,
2026-08-15,07:00,live,672,12,
2026-08-15,06:45,live,827,11,
2026-08-15,06:30,live,787,12,
2026-08-15,06:15,live,905,11,
2026-08-15,06:00,live,887,10,
2026-08-15,23:00,masked,45,0,
2026-08-15,22:45,masked,44,0,
2026-08-15,22:30,masked,69,0,
2026-08-15,22:15,masked,45,0,
2026-08-15,22:00,masked,44,0,
2026-08-15,21:45,masked,69,0,
2026-08-15,21:30,masked,44,0,
2026-08-15,21:15,masked,44,0,
2026-08-15,21:00,masked,44,1,
2026-08-15,20:45,masked,72,0,
2026-08-15,20:30,masked,44,0,
2026-08-15,20:15,masked,44,0,
2026-08-15,20:00,masked,70,1,
2026-08-15,19:45,masked,49,2,
2026-08-15,19:30,masked,49,2,
2026-08-15,19:15,masked,49,2,
2026-08-15,19:00,masked,78,2,
2026-08-15,18:45,masked,49,3,
2026-08-15,18:30,masked,53,3,
2026-08-15,18:15,masked,99,6,
2026-08-15,18:00,masked,75,6,
2026-08-15,17:45,masked,80,6,
2026-08-15,17:30,masked,63,3,
2026-08-15,17:15,masked,187,3,
2026-08-15,17:00,masked,259,5,
2026-08-15,16:45,masked,257,6,
2026-08-15,16:30,masked,185,5,
2026-08-15,16:15,masked,324,5,
2026-08-15,16:00,masked,586,5,
2026-08-15,15:45,masked,686,4,
2026-08-15,15:30,masked,504,4,
2026-08-15,15:15,masked,231,5,
2026-08-15,15:00,masked,115,3,
2026-08-15,14:45,masked,150,5,
2026-08-15,14:30,masked,153,6,
2026-08-15,14:15,masked,116,7,
2026-08-15,14:00,masked,334,4,
2026-08-15,13:45,masked,385,6,
2026-08-15,13:30,masked,344,5,
2026-08-15,13:15,masked,205,5,
2026-08-15,13:00,masked,195,5,
2026-08-15,12:45,masked,171,6,
2026-08-15,12:30,masked,171,6,
2026-08-15,12:15,masked,171,7,
2026-08-15,12:00,masked,201,7,
2026-08-15,11:45,masked,167,8,
2026-08-15,11:30,masked,164,8,
2026-08-15,11:15,masked,230,9,
2026-08-15,11:00,masked,209,11,
2026-08-15,10:45,masked,101,11,
2026-08-15,10:30,masked,374,10,
2026-08-15,10:15,masked,391,9,
2026-08-15,10:00,masked,109,11,
2026-08-15,09:45,masked,301,12,
2026-08-15,09:30,masked,335,12,
2026-08-15,09:15,masked,283,11,
2026-08-15,09:00,masked,253,10,
2026-08-15,08:45,masked,204,11,
2026-08-15,08:30,masked,271,9,
2026-08-15,08:15,masked,281,11,
2026-08-15,08:00,masked,369,8,
2026-08-15,07:45,masked,370,9,
2026-08-15,07:30,masked,379,7,
2026-08-15,07:15,masked,354,9,
2026-08-15,07:00,masked,352,9,
2026-08-15,06:45,masked,352,8,
2026-08-15,06:30,masked,522,9,
2026-08-15,06:15,masked,352,7,
2026-08-15,06:00,masked,336,6,
2026-08-16,23:00,live,72,1,
2026-08-16,22:45,live,42,1,
2026-08-16,22:30,live,42,1,
2026-08-16,22:15,live,42,1,
2026-08-16,22:00,live,73,1,
2026-08-16,21:45,live,42,1,
2026-08-16,21:30,live,47,1,
2026-08-16,21:15,live,44,0,
2026-08-16,21:00,live,70,0,
2026-08-16,20:45,live,43,0,
2026-08-16,20:30,live,42,0,
2026-08-16,20:15,live,73,3,
2026-08-16,20:00,live,47,2,
2026-08-16,19:45,live,47,3,
2026-08-16,19:30,live,43,2,
2026-08-16,19:15,live,71,2,
2026-08-16,19:00,live,43,3,
2026-08-16,18:45,live,43,1,
2026-08-16,18:30,live,68,1,
2026-08-16,18:15,live,47,2,
2026-08-16,18:00,live,47,1,
2026-08-16,17:45,live,47,2,
2026-08-16,17:30,live,75,1,
2026-08-16,17:15,live,47,1,
2026-08-16,17:00,live,47,1,
2026-08-16,16:45,live,73,1,
2026-08-16,16:30,live,51,3,
2026-08-16,16:15,live,52,3,
2026-08-16,16:00,live,51,3,
2026-08-16,15:45,live,78,3,
2026-08-16,15:30,live,47,2,
2026-08-16,15:15,live,48,1,
2026-08-16,15:00,live,48,1,
2026-08-16,14:45,live,75,1,
2026-08-16,14:30,live,48,1,
2026-08-16,14:15,live,51,2,
2026-08-16,14:00,live,75,2,
2026-08-16,13:45,live,52,4,
2026-08-16,13:30,live,52,4,
2026-08-16,13:15,live,50,3,
2026-08-16,13:00,live,77,3,
2026-08-16,12:45,live,50,3,
2026-08-16,12:30,live,98,4,
2026-08-16,12:15,live,98,6,
2026-08-16,12:00,live,127,6,
2026-08-16,11:45,live,163,7,
2026-08-16,11:30,live,278,9,
2026-08-16,11:15,live,274,10,
2026-08-16,11:00,live,254,10,
2026-08-16,10:45,live,377,10,
2026-08-16,10:30,live,324,9,
2026-08-16,10:15,live,432,10,
2026-08-16,10:00,live,401,9,
2026-08-16,09:45,live,594,9,
2026-08-16,09:30,live,610,8,
2026-08-16,09:15,live,525,9,
2026-08-16,09:00,live,525,9,
2026-08-16,08:45,live,225,14,
2026-08-16,08:30,live,235,15,
2026-08-16,08:15,live,208,15,
2026-08-16,08:00,live,61,13,
2026-08-16,07:45,live,239,10,
2026-08-16,07:30,live,263,12,
2026-08-16,07:15,live,275,11,
2026-08-16,07:00,live,275,11,
2026-08-16,06:45,live,274,11,
2026-08-16,06:30,live,302,11,
2026-08-16,06:15,live,276,11,
2026-08-16,06:00,live,263,12,
2026-08-16,23:00,masked,68,1,
2026-08-16,22:45,masked,42,1,
2026-08-16,22:30,masked,42,1,
2026-08-16,22:15,masked,42,1,
2026-08-16,22:00,masked,70,1,
2026-08-16,21:45,masked,42,1,
2026-08-16,21:30,masked,47,1,
2026-08-16,21:15,masked,68,0,
2026-08-16,21:00,masked,42,0,
2026-08-16,20:45,masked,42,0,
2026-08-16,20:30,masked,42,0,
2026-08-16,20:15,masked,75,3,
2026-08-16,20:00,masked,47,2,
2026-08-16,19:45,masked,48,3,
2026-08-16,19:30,masked,71,2,
2026-08-16,19:15,masked,43,2,
2026-08-16,19:00,masked,43,3,
2026-08-16,18:45,masked,43,1,
2026-08-16,18:30,masked,71,1,
2026-08-16,18:15,masked,47,3,
2026-08-16,18:00,masked,47,1,
2026-08-16,17:45,masked,46,2,
2026-08-16,17:30,masked,74,1,
2026-08-16,17:15,masked,47,1,
2026-08-16,17:00,masked,47,1,
2026-08-16,16:45,masked,73,1,
2026-08-16,16:30,masked,51,3,
2026-08-16,16:15,masked,51,3,
2026-08-16,16:00,masked,52,3,
2026-08-16,15:45,masked,79,3,
2026-08-16,15:30,masked,47,2,
2026-08-16,15:15,masked,47,1,
2026-08-16,15:00,masked,73,1,
2026-08-16,14:45,masked,47,1,
2026-08-16,14:30,masked,48,1,
2026-08-16,14:15,masked,52,2,
2026-08-16,14:00,masked,77,2,
2026-08-16,13:45,masked,51,4,
2026-08-16,13:30,masked,52,4,
2026-08-16,13:15,masked,50,3,
2026-08-16,13:00,masked,77,3,
2026-08-16,12:45,masked,50,3,
2026-08-16,12:30,masked,99,4,
2026-08-16,12:15,masked,193,6,
2026-08-16,12:00,masked,102,5,
2026-08-16,11:45,masked,198,7,
2026-08-16,11:30,masked,188,9,
2026-08-16,11:15,masked,184,10,
2026-08-16,11:00,masked,157,10,
2026-08-16,10:45,masked,249,11,
2026-08-16,10:30,masked,247,10,
2026-08-16,10:15,masked,336,11,
2026-08-16,10:00,masked,293,10,
2026-08-16,09:45,masked,844,10,
2026-08-16,09:30,masked,825,9,
2026-08-16,09:15,masked,517,10,
2026-08-16,09:00,masked,508,10,
2026-08-16,08:45,masked,225,15,
2026-08-16,08:30,masked,245,16,
2026-08-16,08:15,masked,207,16,
2026-08-16,08:00,masked,61,14,
2026-08-16,07:45,masked,235,11,
2026-08-16,07:30,masked,257,13,
2026-08-16,07:15,masked,273,12,
2026-08-16,07:00,masked,273,12,
2026-08-16,06:45,masked,298,12,
2026-08-16,06:30,masked,272,12,
2026-08-16,06:15,masked,273,11,
2026-08-16,06:00,masked,264,12,
2026-08-17,23:00,live,65,0,
2026-08-17,22:45,live,35,0,
2026-08-17,22:30,live,34,0,
2026-08-17,22:15,live,34,0,
2026-08-17,22:00,live,60,0,
2026-08-17,21:45,live,34,0,
2026-08-17,21:30,live,35,0,
2026-08-17,21:15,live,34,0,
2026-08-17,21:00,live,34,0,
2026-08-17,20:45,live,63,0,
2026-08-17,20:30,live,34,0,
2026-08-17,20:15,live,35,1,
2026-08-17,20:00,live,35,1,
2026-08-17,19:45,live,39,1,
2026-08-17,19:30,live,66,1,
2026-08-17,19:15,live,39,1,
2026-08-17,19:00,live,39,1,
2026-08-17,18:45,live,39,1,
2026-08-17,18:30,live,64,2,
2026-08-17,18:15,live,43,4,
2026-08-17,18:00,live,41,3,
2026-08-17,17:45,live,43,3,
2026-08-17,17:30,live,38,3,
2026-08-17,17:15,live,65,3,
2026-08-17,17:00,live,39,3,
2026-08-17,16:45,live,36,1,
2026-08-17,16:30,live,36,1,
2026-08-17,16:15,live,36,2,
2026-08-17,16:00,live,63,2,
2026-08-17,15:45,live,36,2,
2026-08-17,15:30,live,36,2,
2026-08-17,15:15,live,40,3,
2026-08-17,15:00,live,69,4,
2026-08-17,14:45,live,44,4,
2026-08-17,14:30,live,42,3,
2026-08-17,14:15,live,47,5,
2026-08-17,14:00,live,50,8,
2026-08-17,13:45,live,82,9,
2026-08-17,13:30,live,53,8,
2026-08-17,13:15,live,52,8,
2026-08-17,13:00,live,60,8,
2026-08-17,12:45,live,77,8,
2026-08-17,12:30,live,104,9,
2026-08-17,12:15,live,77,7,
2026-08-17,12:00,live,76,7,
2026-08-17,11:45,live,139,9,
2026-08-17,11:30,live,155,9,
2026-08-17,11:15,live,113,9,
2026-08-17,11:00,live,59,7,
2026-08-17,10:45,live,59,8,
2026-08-17,10:30,live,151,9,
2026-08-17,10:15,live,110,9,
2026-08-17,10:00,live,54,8,
2026-08-17,09:45,live,135,8,
2026-08-17,09:30,live,193,9,
2026-08-17,09:15,live,152,10,
2026-08-17,09:00,live,179,9,
2026-08-17,08:45,live,157,6,
2026-08-17,08:30,live,147,7,
2026-08-17,08:15,live,191,9,
2026-08-17,08:00,live,300,10,
2026-08-17,07:45,live,265,11,
2026-08-17,07:30,live,355,9,
2026-08-17,07:15,live,227,8,
2026-08-17,07:00,live,227,8,
2026-08-17,06:45,live,261,9,
2026-08-17,06:30,live,270,9,
2026-08-17,06:15,live,236,9,
2026-08-17,06:00,live,231,10,
2026-08-17,23:00,masked,60,0,
2026-08-17,22:45,masked,34,0,
2026-08-17,22:30,masked,37,0,
2026-08-17,22:15,masked,35,0,
2026-08-17,22:00,masked,34,0,
2026-08-17,21:45,masked,63,0,
2026-08-17,21:30,masked,34,0,
2026-08-17,21:15,masked,35,0,
2026-08-17,21:00,masked,35,0,
2026-08-17,20:45,masked,35,0,
2026-08-17,20:30,masked,62,0,
2026-08-17,20:15,masked,34,1,
2026-08-17,20:00,masked,35,1,
2026-08-17,19:45,masked,39,1,
2026-08-17,19:30,masked,60,0,
2026-08-17,19:15,masked,35,0,
2026-08-17,19:00,masked,35,0,
2026-08-17,18:45,masked,35,0,
2026-08-17,18:30,masked,35,1,
2026-08-17,18:15,masked,62,3,
2026-08-17,18:00,masked,36,2,
2026-08-17,17:45,masked,37,2,
2026-08-17,17:30,masked,38,3,
2026-08-17,17:15,masked,38,3,
2026-08-17,17:00,masked,66,3,
2026-08-17,16:45,masked,36,1,
2026-08-17,16:30,masked,36,1,
2026-08-17,16:15,masked,36,2,
2026-08-17,16:00,masked,61,2,
2026-08-17,15:45,masked,40,3,
2026-08-17,15:30,masked,38,3,
2026-08-17,15:15,masked,41,4,
2026-08-17,15:00,masked,45,5,
2026-08-17,14:45,masked,75,5,
2026-08-17,14:30,masked,44,4,
2026-08-17,14:15,masked,50,6,
2026-08-17,14:00,masked,53,9,
2026-08-17,13:45,masked,52,9,
2026-08-17,13:30,masked,82,7,
2026-08-17,13:15,masked,54,7,
2026-08-17,13:00,masked,60,7,
2026-08-17,12:45,masked,75,7,
2026-08-17,12:30,masked,98,8,
2026-08-17,12:15,masked,73,6,
2026-08-17,12:00,masked,73,6,
2026-08-17,11:45,masked,134,8,
2026-08-17,11:30,masked,132,8,
2026-08-17,11:15,masked,140,8,
2026-08-17,11:00,masked,73,7,
2026-08-17,10:45,masked,73,8,
2026-08-17,10:30,masked,164,9,
2026-08-17,10:15,masked,99,9,
2026-08-17,10:00,masked,83,8,
2026-08-17,09:45,masked,133,9,
2026-08-17,09:30,masked,194,10,
2026-08-17,09:15,masked,152,11,
2026-08-17,09:00,masked,178,10,
2026-08-17,08:45,masked,157,7,
2026-08-17,08:30,masked,147,7,
2026-08-17,08:15,masked,191,9,
2026-08-17,08:00,masked,269,10,
2026-08-17,07:45,masked,252,12,
2026-08-17,07:30,masked,309,10,
2026-08-17,07:15,masked,227,9,
2026-08-17,07:00,masked,228,9,
2026-08-17,06:45,masked,232,10,
2026-08-17,06:30,masked,257,10,
2026-08-17,06:15,masked,234,10,
2026-08-17,06:00,masked,185,11,
2026-08-18,23:00,live,32,0,
2026-08-18,22:45,live,28,0,
2026-08-18,22:30,live,54,0,
2026-08-18,22:15,live,29,0,
2026-08-18,22:00,live,29,1,
2026-08-18,21:45,live,32,1,
2026-08-18,21:30,live,32,1,
2026-08-18,21:15,live,32,1,
2026-08-18,21:00,live,54,0,
2026-08-18,20:45,live,28,0,
2026-08-18,20:30,live,29,1,
2026-08-18,20:15,live,29,1,
2026-08-18,20:00,live,28,1,
2026-08-18,19:45,live,29,2,
2026-08-18,19:30,live,54,2,
2026-08-18,19:15,live,29,1,
2026-08-18,19:00,live,29,0,
2026-08-18,18:45,live,29,0,
2026-08-18,18:30,live,29,1,
2026-08-18,18:15,live,29,2,
2026-08-18,18:00,live,54,2,
2026-08-18,17:45,live,29,2,
2026-08-18,17:30,live,30,2,
2026-08-18,17:15,live,29,1,
2026-08-18,17:00,live,31,1,
2026-08-18,16:45,live,30,1,
2026-08-18,16:30,live,54,0,
2026-08-18,16:15,live,30,1,
2026-08-18,16:00,live,30,1,
2026-08-18,15:45,live,30,1,
2026-08-18,15:30,live,29,2,
2026-08-18,15:15,live,29,2,
2026-08-18,15:00,live,55,1,
2026-08-18,14:45,live,30,1,
2026-08-18,14:30,live,29,0,
2026-08-18,14:15,live,29,1,
2026-08-18,14:00,live,30,1,
2026-08-18,13:45,live,33,1,
2026-08-18,13:30,live,58,1,
2026-08-18,13:15,live,34,3,
2026-08-18,13:00,live,53,3,
2026-08-18,12:45,live,37,4,
2026-08-18,12:30,live,36,4,
2026-08-18,12:15,live,54,4,
2026-08-18,12:00,live,93,3,
2026-08-18,11:45,live,68,4,
2026-08-18,11:30,live,94,5,
2026-08-18,11:15,live,84,6,
2026-08-18,11:00,live,83,8,
2026-08-18,10:45,live,89,9,
2026-08-18,10:30,live,68,6,
2026-08-18,10:15,live,41,6,
2026-08-18,10:00,live,35,4,
2026-08-18,09:45,live,53,5,
2026-08-18,09:30,live,74,6,
2026-08-18,09:15,live,74,6,
2026-08-18,09:00,live,63,4,
2026-08-18,08:45,live,35,4,
2026-08-18,08:30,live,48,4,
2026-08-18,08:15,live,44,5,
2026-08-18,08:00,live,39,5,
2026-08-18,07:45,live,39,4,
2026-08-18,07:30,live,38,3,
2026-08-18,07:15,live,64,3,
2026-08-18,07:00,live,35,2,
2026-08-18,06:45,live,35,2,
2026-08-18,06:30,live,35,2,
2026-08-18,06:15,live,35,2,
2026-08-18,06:00,live,35,2,
2026-08-18,23:00,masked,55,0,
2026-08-18,22:45,masked,29,0,
2026-08-18,22:30,masked,28,0,
2026-08-18,22:15,masked,29,0,
2026-08-18,22:00,masked,29,1,
2026-08-18,21:45,masked,32,1,
2026-08-18,21:30,masked,59,1,
2026-08-18,21:15,masked,32,1,
2026-08-18,21:00,masked,28,0,
2026-08-18,20:45,masked,28,0,
2026-08-18,20:30,masked,29,1,
2026-08-18,20:15,masked,28,1,
2026-08-18,20:00,masked,57,1,
2026-08-18,19:45,masked,29,2,
2026-08-18,19:30,masked,28,2,
2026-08-18,19:15,masked,28,1,
2026-08-18,19:00,masked,29,0,
2026-08-18,18:45,masked,29,0,
2026-08-18,18:30,masked,54,1,
2026-08-18,18:15,masked,29,2,
2026-08-18,18:00,masked,29,2,
2026-08-18,17:45,masked,29,2,
2026-08-18,17:30,masked,29,2,
2026-08-18,17:15,masked,29,1,
2026-08-18,17:00,masked,56,1,
2026-08-18,16:45,masked,30,1,
2026-08-18,16:30,masked,29,0,
2026-08-18,16:15,masked,29,1,
2026-08-18,16:00,masked,34,1,
2026-08-18,15:45,masked,34,1,
2026-08-18,15:30,masked,61,2,
2026-08-18,15:15,masked,34,3,
2026-08-18,15:00,masked,35,2,
2026-08-18,14:45,masked,36,2,
2026-08-18,14:30,masked,35,1,
2026-08-18,14:15,masked,33,1,
2026-08-18,14:00,masked,60,1,
2026-08-18,13:45,masked,33,1,
2026-08-18,13:30,masked,33,1,
2026-08-18,13:15,masked,33,3,
2026-08-18,13:00,masked,53,3,
2026-08-18,12:45,masked,37,4,
2026-08-18,12:30,masked,61,4,
2026-08-18,12:15,masked,55,4,
2026-08-18,12:00,masked,64,3,
2026-08-18,11:45,masked,66,4,
2026-08-18,11:30,masked,90,5,
2026-08-18,11:15,masked,88,6,
2026-08-18,11:00,masked,90,7,
2026-08-18,10:45,masked,66,8,
2026-08-18,10:30,masked,41,5,
2026-08-18,10:15,masked,40,5,
2026-08-18,10:00,masked,57,4,
2026-08-18,09:45,masked,83,5,
2026-08-18,09:30,masked,125,6,
2026-08-18,09:15,masked,100,6,
2026-08-18,09:00,masked,67,4,
2026-08-18,08:45,masked,67,4,
2026-08-18,08:30,masked,75,4,
2026-08-18,08:15,masked,75,5,
2026-08-18,08:00,masked,95,5,
2026-08-18,07:45,masked,70,5,
2026-08-18,07:30,masked,38,3,
2026-08-18,07:15,masked,38,3,
2026-08-18,07:00,masked,35,2,
2026-08-18,06:45,masked,36,2,
2026-08-18,06:30,masked,35,2,
2026-08-18,06:15,masked,62,2,
2026-08-18,06:00,masked,35,2,
2026-08-19,23:00,live,28,1,
2026-08-19,22:45,live,25,1,
2026-08-19,22:30,live,25,0,
2026-08-19,22:15,live,25,0,
2026-08-19,22:00,live,51,0,
2026-08-19,21:45,live,25,0,
2026-08-19,21:30,live,24,0,
2026-08-19,21:15,live,55,1,
2026-08-19,21:00,live,55,1,
2026-08-19,20:45,live,25,0,
2026-08-19,20:30,live,25,0,
2026-08-19,20:15,live,50,0,
2026-08-19,20:00,live,25,0,
2026-08-19,19:45,live,26,0,
2026-08-19,19:30,live,25,0,
2026-08-19,19:15,live,25,0,
2026-08-19,19:00,live,25,2,
2026-08-19,18:45,live,25,2,
2026-08-19,18:30,live,52,2,
2026-08-19,18:15,live,25,2,
2026-08-19,18:00,live,25,2,
2026-08-19,17:45,live,26,2,
2026-08-19,17:30,live,26,0,
2026-08-19,17:15,live,26,0,
2026-08-19,17:00,live,25,0,
2026-08-19,16:45,live,52,0,
2026-08-19,16:30,live,25,1,
2026-08-19,16:15,live,25,1,
2026-08-19,16:00,live,26,1,
2026-08-19,15:45,live,25,1,
2026-08-19,15:30,live,26,0,
2026-08-19,15:15,live,25,0,
2026-08-19,15:00,live,50,0,
2026-08-19,14:45,live,26,0,
2026-08-19,14:30,live,26,1,
2026-08-19,14:15,live,25,1,
2026-08-19,14:00,live,26,0,
2026-08-19,13:45,live,25,0,
2026-08-19,13:30,live,26,0,
2026-08-19,13:15,live,50,0,
2026-08-19,13:00,live,25,0,
2026-08-19,12:45,live,26,1,
2026-08-19,12:30,live,26,1,
2026-08-19,12:15,live,26,1,
2026-08-19,12:00,live,27,0,
2026-08-19,11:45,live,27,0,
2026-08-19,11:30,live,65,2,
2026-08-19,11:15,live,37,2,
2026-08-19,11:00,live,38,4,
2026-08-19,10:45,live,38,4,
2026-08-19,10:30,live,37,4,
2026-08-19,10:15,live,47,5,
2026-08-19,10:00,live,28,1,
2026-08-19,09:45,live,91,3,
2026-08-19,09:30,live,82,4,
2026-08-19,09:15,live,63,5,
2026-08-19,09:00,live,36,3,
2026-08-19,08:45,live,56,5,
2026-08-19,08:30,live,55,5,
2026-08-19,08:15,live,57,5,
2026-08-19,08:00,live,51,4,
2026-08-19,07:45,live,68,2,
2026-08-19,07:30,live,28,1,
2026-08-19,07:15,live,27,1,
2026-08-19,07:00,live,27,1,
2026-08-19,06:45,live,27,1,
2026-08-19,06:30,live,27,0,
2026-08-19,06:15,live,28,0,
2026-08-19,06:00,live,27,0,
2026-08-19,23:00,masked,25,1,
2026-08-19,22:45,masked,25,1,
2026-08-19,22:30,masked,26,0,
2026-08-19,22:15,masked,25,0,
2026-08-19,22:00,masked,25,0,
2026-08-19,21:45,masked,25,0,
2026-08-19,21:30,masked,50,0,
2026-08-19,21:15,masked,55,1,
2026-08-19,21:00,masked,55,1,
2026-08-19,20:45,masked,25,0,
2026-08-19,20:30,masked,25,0,
2026-08-19,20:15,masked,25,0,
2026-08-19,20:00,masked,26,0,
2026-08-19,19:45,masked,50,0,
2026-08-19,19:30,masked,25,0,
2026-08-19,19:15,masked,25,0,
2026-08-19,19:00,masked,26,2,
2026-08-19,18:45,masked,25,2,
2026-08-19,18:30,masked,25,2,
2026-08-19,18:15,masked,25,2,
2026-08-19,18:00,masked,50,2,
2026-08-19,17:45,masked,25,2,
2026-08-19,17:30,masked,25,0,
2026-08-19,17:15,masked,25,0,
2026-08-19,17:00,masked,25,0,
2026-08-19,16:45,masked,25,0,
2026-08-19,16:30,masked,25,1,
2026-08-19,16:15,masked,52,1,
2026-08-19,16:00,masked,26,1,
2026-08-19,15:45,masked,25,1,
2026-08-19,15:30,masked,26,0,
2026-08-19,15:15,masked,25,0,
2026-08-19,15:00,masked,25,0,
2026-08-19,14:45,masked,25,0,
2026-08-19,14:30,masked,50,1,
2026-08-19,14:15,masked,25,1,
2026-08-19,14:00,masked,26,0,
2026-08-19,13:45,masked,25,0,
2026-08-19,13:30,masked,25,0,
2026-08-19,13:15,masked,25,0,
2026-08-19,13:00,masked,25,0,
2026-08-19,12:45,masked,52,1,
2026-08-19,12:30,masked,26,1,
2026-08-19,12:15,masked,27,1,
2026-08-19,12:00,masked,26,0,
2026-08-19,11:45,masked,26,0,
2026-08-19,11:30,masked,37,2,
2026-08-19,11:15,masked,40,2,
2026-08-19,11:00,masked,65,3,
2026-08-19,10:45,masked,37,3,
2026-08-19,10:30,masked,37,3,
2026-08-19,10:15,masked,46,4,
2026-08-19,10:00,masked,27,0,
2026-08-19,09:45,masked,62,2,
2026-08-19,09:30,masked,76,3,
2026-08-19,09:15,masked,78,4,
2026-08-19,09:00,masked,27,1,
2026-08-19,08:45,masked,47,3,
2026-08-19,08:30,masked,46,3,
2026-08-19,08:15,masked,47,3,
2026-08-19,08:00,masked,42,2,
2026-08-19,07:45,masked,42,1,
2026-08-19,07:30,masked,27,0,
2026-08-19,07:15,masked,52,1,
2026-08-19,07:00,masked,27,1,
2026-08-19,06:45,masked,27,1,
2026-08-19,06:30,masked,28,0,
2026-08-19,06:15,masked,28,0,
2026-08-19,06:00,masked,27,0,
2026-08-20,23:00,live,31,0,
2026-08-20,22:45,live,54,0,
2026-08-20,22:30,live,28,0,
2026-08-20,22:15,live,28,0,
2026-08-20,22:00,live,27,0,
2026-08-20,21:45,live,27,0,
2026-08-20,21:30,live,28,0,
2026-08-20,21:15,live,52,0,
2026-08-20,21:00,live,28,0,
2026-08-20,20:45,live,27,0,
2026-08-20,20:30,live,28,0,
2026-08-20,20:15,live,28,0,
2026-08-20,20:00,live,28,0,
2026-08-20,19:45,live,53,0,
2026-08-20,19:30,live,28,0,
2026-08-20,19:15,live,28,0,
2026-08-20,19:00,live,29,0,
2026-08-20,18:45,live,28,0,
2026-08-20,18:30,live,28,0,
2026-08-20,18:15,live,53,0,
2026-08-20,18:00,live,32,1,
2026-08-20,17:45,live,33,1,
2026-08-20,17:30,live,28,0,
2026-08-20,17:15,live,28,0,
2026-08-20,17:00,live,28,0,
2026-08-20,16:45,live,28,0,
2026-08-20,16:30,live,54,1,
2026-08-20,16:15,live,34,2,
2026-08-20,16:00,live,33,3,
2026-08-20,15:45,live,33,2,
2026-08-20,15:30,live,32,1,
2026-08-20,15:15,live,34,1,
2026-08-20,15:00,live,58,1,
2026-08-20,14:45,live,34,1,
2026-08-20,14:30,live,40,1,
2026-08-20,14:15,live,39,2,
2026-08-20,14:00,live,38,1,
2026-08-20,13:45,live,56,3,
2026-08-20,13:30,live,67,2,
2026-08-20,13:15,live,42,2,
2026-08-20,13:00,live,41,2,
2026-08-20,12:45,live,41,2,
2026-08-20,12:30,live,41,2,
2026-08-20,12:15,live,42,2,
2026-08-20,12:00,live,41,2,
2026-08-20,11:45,live,71,3,
2026-08-20,11:30,live,43,2,
